0051 元大中型100--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/09,8454,富邦媒,18,0.41,"7,134",0.01,1.0255,TW0008454000
2024/09,8464,億豐,32,0.94,"16,357",0.01,8.5106,TW0008464009
2024/09,9904,寶成,525,1.09,"18,967",0.02,4.0291,TW0009904003
2024/09,9910,豐泰,114,1.02,"17,749",0.01,6.8493,TW0009910000
2024/09,9914,美利達,56,0.74,"12,877",0.02,-4.5641,TW0009914002
2024/09,9917,中保科,58,0.46,"8,004",0.01,-6.4407,TW0009917005
2024/09,9921,巨大,72,0.93,"16,183",0.02,-6.2761,TW0009921007
2024/09,9941,裕融,60,0.52,"9,049",0.01,4.8613,TW0009941005
2024/09,9945,潤泰新,355,1,"17,401",0.01,-0.609,TW0009945006
2024/09,9958,世紀鋼,42,0.53,"9,223",0.02,-6.5262,TW0009958009
2024/09,M1100,水泥工業,,1.56,"27,146",,3.2959,
2024/09,M1200,食品工業,,1,"17,401",,2.2853,
2024/09,M1400,紡織纖維,,3.9,"67,864",,0.6657,
2024/09,M1500,電機機械,,6.02,"104,754",,1.5811,
2024/09,M1600,電器電纜,,1.26,"21,925",,-1.3796,
2024/09,M1700,化學生技醫療,,2.18,"37,934",,-1.1755,
2024/09,M1800,玻璃陶瓷,,0.33,"5,742",,11.144,
2024/09,M1900,造紙工業,,0.57,"9,919",,3.4073,
2024/09,M2000,鋼鐵工業,,1.93,"33,584",,1.8706,
2024/09,M2100,橡膠工業,,1.26,"21,925",,0.6388,
2024/09,M2200,汽車工業,,1.98,"34,454",,5.3341,
2024/09,M2300,電子工業,,51.45,"895,281",,-0.7938,
2024/09,M2500,建材營造,,1.62,"28,190",,-11.234,
2024/09,M2600,航運業,,6.4,"111,366",,6.6119,
2024/09,M2800,金融業(合計),,7.59,"132,074",,1.4469,
2024/09,M2900,貿易百貨,,0.57,"9,919",,1.5879,
2024/09,M3600,數位雲端,,0.41,"7,134",,0.9829,
2024/09,M3700,運動休閒,,4.22,"73,432",,2.7133,
2024/09,M3800,居家生活,,0.94,"16,357",,5.5455,
2024/09,M9900,其他,,2.24,"38,978",,1.0401,
2024/09,MTSE,國內上市,,97.43,"1,695,379",,-0.1954,
2024/09,TT99,基金總規模,,,"1,740,099",,,
2024/08,2324,仁寶,911,1.76,"30,241",0.02,5.5644,TW0002324001
2024/08,2360,致茂,89,1.69,"29,028",0.02,8.4718,TW0002360005
2024/08,2383,台光電,68,1.84,"31,640",0.02,8.5722,TW0002383007
2024/08,2449,京元電子,249,1.75,"30,146",0.02,15.238,TW0002449006
2024/08,2474,可成,136,1.86,"32,066",0.02,10.7979,TW0002474004
2024/08,2888,新光金,"3,243",2.43,"41,832",0.02,18.8941,TW0002888005
2024/08,3653,健策,22,1.75,"30,040",0.02,16.8101,TW0003653002
2024/08,6409,旭隼,14,1.68,"28,852",0.02,7.5471,TW0006409006
2024/08,6415,矽力*-KY,73,2.01,"34,618",0.02,5.3631,KYG8190F1028
2024/08,6446,藥華藥,49,2.01,"34,535",0.01,6.5546,TW0006446008
2024/08,M1700,化學生技醫療,,2.01,"34,535",,0.7285,
2024/08,M2300,電子工業,,14.33,"246,632",,1.1137,
2024/08,M2800,金融業(合計),,2.43,"41,832",,-1.1415,
2024/08,MTSE,國內上市,,18.76,"322,999",,0.3097,
2024/08,TT99,基金總規模,,,"1,721,502",,,
2024/07,2324,仁寶,887,1.69,"27,884",0.02,-9.366,TW0002324001
2024/07,2376,技嘉,107,1.68,"27,636",0.02,-15.2211,TW0002376001
2024/07,2383,台光電,66,1.77,"29,075",0.02,-7.7895,TW0002383007
2024/07,2474,可成,132,1.7,"28,022",0.02,-6.1675,TW0002474004
2024/07,2801,彰銀,"1,482",1.69,"27,788",0.01,1.6258,TW0002801008
2024/07,2888,新光金,"3,158",2.08,"34,270",0.02,12.7473,TW0002888005
2024/07,3481,群創,"1,846",1.72,"28,338",0.02,6.9687,TW0003481008
2024/07,3702,大聯大,323,1.68,"27,716",0.02,-0.5255,TW0003702007
2024/07,6415,矽力*-KY,72,1.95,"32,050",0.02,-3.1386,KYG8190F1028
2024/07,6446,藥華藥,48,1.92,"31,619",0.01,17.143,TW0006446008
2024/07,M1700,化學生技醫療,,1.92,"31,619",,-1.4297,
2024/07,M2300,電子工業,,12.18,"200,721",,-5.3369,
2024/07,M2800,金融業(合計),,3.77,"62,058",,3.2236,
2024/07,MTSE,國內上市,,17.87,"294,398",,-3.6162,
2024/07,TT99,基金總規模,,,"1,647,317",,,
2024/06,1102,亞泥,517,1.35,"22,689",0.01,5.5354,TW0001102002
2024/06,1210,大成,138,0.47,"7,899",0.02,-0.1746,TW0001210003
2024/06,1229,聯華,239,0.97,"16,303",0.02,0.7375,TW0001229003
2024/06,1319,東陽,100,0.64,"10,756",0.02,-0.7318,TW0001319002
2024/06,1402,遠東新,615,1.29,"21,681",0.01,4.29,TW0001402006
2024/06,1476,儒鴻,42,1.33,"22,353",0.02,9.0721,TW0001476000
2024/06,1477,聚陽,44,1.09,"18,320",0.02,9.3507,TW0001477008
2024/06,1503,士電,60,1.06,"17,815",0.01,27.5267,TW0001503001
2024/06,1504,東元,248,0.79,"13,277",0.01,-0.9187,TW0001504009
2024/06,1513,中興電,89,1,"16,807",0.02,14.6344,TW0001513000
2024/06,1519,華城,24,1.37,"23,026",0.01,32.3529,TW0001519007
2024/06,1605,華新,573,1.21,"20,336",0.01,-0.9927,TW0001605004
2024/06,1722,台肥,157,0.6,"10,084",0.02,0.7836,TW0001722007
2024/06,1795,美時,28,0.51,"8,572",0.01,8.9788,TW0001795003
2024/06,1802,台玻,278,0.32,"5,378",0.01,6.6115,TW0001802007
2024/06,1907,永豐餘,273,0.5,"8,403",0.02,2.5003,TW0001907004
2024/06,2006,東和鋼鐵,128,0.53,"8,908",0.02,0.7237,TW0002006004
2024/06,2027,大成鋼,351,0.75,"12,605",0.01,-6.3886,TW0002027000
2024/06,2049,上銀,61,0.77,"12,941",0.02,-4.2696,TW0002049004
