0055 元大MSCI金融--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2023/06,2885,元大金,"3,846",5.13,"88,836",0.03,0.1807,TW0002885001
2023/06,2886,兆豐金,"4,288",9.46,"163,818",0.03,6.7038,TW0002886009
2023/06,2887,台新金,"4,141",4.52,"78,272",0.03,2.9973,TW0002887007
2023/06,2888,新光金,"5,059",2.6,"45,024",0.03,3.2484,TW0002888005
2023/06,2890,永豐金,"3,972",3.98,"68,921",0.03,0.289,TW0002890001
2023/06,2891,中信金,"6,780",9.73,"168,493",0.03,2.2635,TW0002891009
2023/06,2892,第一金,"4,071",6.5,"112,560",0.03,-1.6014,TW0002892007
2023/06,5871,中租-KY,578,6.81,"117,928",0.04,0.7409,KYG202881093
2023/06,5876,上海商銀,"1,480",3.88,"67,190",0.03,0.5537,TW0005876007
2023/06,5880,合庫金,"3,772",6.11,"105,806",0.03,0.3578,TW0005880009
2023/06,M2800,金融業(合計),,91.73,"1,588,478",,0.6249,
2023/06,M9900,其他,,6.81,"117,928",,2.2185,
2023/06,MTSE,國內上市,,98.54,"1,706,406",,2.0302,
2023/06,TT99,基金總規模,,,"1,731,689",,,
2023/05,2881,富邦金,"2,880",10.14,"175,102",0.02,3.0509,TW0002881000
