00730 富邦臺灣優質高息--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/07,M2300,電子工業,,43.98,"788,504",,-5.3369,
2024/07,M3200,文化創意業,,10.25,"183,762",,,
2024/07,M3600,數位雲端,,2.96,"53,086",,-2.8416,
2024/07,MOTC,國內上櫃,,15.73,"282,042",,-4.0426,
2024/07,MTSE,國內上市,,49.36,"885,009",,-3.6162,
2024/07,TT99,基金總規模,,,"1,792,910",,,
2024/06,1477,聚陽,298,6.78,"125,521",0.12,9.3507,TW0001477008
2024/06,1712,興農,488,1.16,"21,476",0.12,6.5376,TW0001712008
2024/06,2385,群光,837,7.73,"143,109",0.11,-4.2244,TW0002385002
2024/06,2404,漢唐,238,4.7,"87,013",0.12,0.1368,TW0002404001
2024/06,2454,聯發科,168,12.7,"235,120",0.01,13.3602,TW0002454006
2024/06,2480,敦陽科,132,0.84,"15,551",0.12,-1.6215,TW0002480001
2024/06,2850,新產,319,1.66,"30,732",0.1,6.8651,TW0002850005
2024/06,3014,聯陽,197,1.81,"33,509",0.12,-2.5715,TW0003014007
2024/06,3029,零壹,201,1.03,"19,069",0.13,29.8634,TW0003029005
2024/06,3034,聯詠,283,9.26,"171,434",0.05,2.1921,TW0003034005
2024/06,3042,晶技,402,2.5,"46,284",0.13,5.8224,TW0003042008
2024/06,3078,僑威,278,1.13,"20,920",0.12,-0.7907,TW0003078002
2024/06,3293,鈊象,166,12.15,"224,938",0.12,34.1585,TW0003293007
2024/06,4536,拓凱,98,1.06,"19,624",0.11,-0.9878,TW0004536008
2024/06,4766,南寶,70,1.29,"23,882",0.06,5.5074,TW0004766001
2024/06,4961,天鈺,132,1.93,"35,731",0.11,11.3527,TW0004961008
2024/06,5009,榮剛,662,1.73,"32,028",0.11,-3.3141,TW0005009005
2024/06,5289,宜鼎,104,1.7,"31,473",0.12,-8.2065,TW0005289003
2024/06,5478,智冠,108,0.86,"15,922",0.07,2.4389,TW0005478002
2024/06,5536,聖暉*,154,2.2,"40,730",0.12,13.062,TW0005536007
2024/06,5609,中菲行,173,0.85,"15,736",0.12,-2.157,TW0005609002
2024/06,6121,新普,256,5.91,"109,414",0.14,3.762,TW0006121007
2024/06,6139,亞翔,225,2.92,"54,059",0.1,11.3426,TW0006139009
2024/06,6146,耕興,100,1.2,"22,216",0.1,-4.3508,TW0006146004
2024/06,6278,台表科,369,2.39,"44,247",0.13,5.2633,TW0006278005
2024/06,6670,復盛應用,147,2.26,"41,840",0.11,-2.4056,TW0006670003
2024/06,6691,洋基工程,75,1.79,"33,139",0.09,10.25,TW0006691009
2024/06,8016,矽創,155,2.16,"39,989",0.13,3.9424,TW0008016007
2024/06,8081,致新,94,1.55,"28,696",0.11,0.164,TW0008081001
2024/06,8454,富邦媒,120,2.78,"51,467",0.05,-2.1643,TW0008454000
2024/06,M1400,紡織纖維,,6.78,"125,521",,3.8768,
