0057 富邦摩台--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/09,6446,藥華藥,1,0.32,659,0,-9.0128,TW0006446008
2024/09,6488,環球晶,1,0.25,515,0,-6.0887,TW0006488000
2024/09,6669,緯穎,0,0.35,721,0,-9.7368,TW0006669005
2024/09,8069,元太,4,0.53,"1,091",0,-3.9342,TW0008069006
2024/09,8464,億豐,1,0.19,391,0,8.5106,TW0008464009
2024/09,9904,寶成,10,0.17,350,0,4.0291,TW0009904003
2024/09,9910,豐泰,2,0.16,329,0,6.8493,TW0009910000
2024/09,9945,潤泰新,7,0.16,329,0,-0.609,TW0009945006
2024/09,M1100,水泥工業,,0.72,"1,483",,3.2959,
2024/09,M1200,食品工業,,0.89,"1,833",,2.2853,
2024/09,M1300,塑膠工業,,1.25,"2,574",,1.7242,
2024/09,M1400,紡織纖維,,0.45,927,,0.6657,
2024/09,M1500,電機機械,,0.44,906,,1.5811,
2024/09,M1600,電器電纜,,0.21,432,,-1.3796,
2024/09,M1700,化學生技醫療,,0.32,659,,-1.1755,
2024/09,M2000,鋼鐵工業,,0.58,"1,194",,1.8706,
2024/09,M2100,橡膠工業,,0.19,391,,0.6388,
2024/09,M2200,汽車工業,,0.46,947,,5.3341,
2024/09,M2300,電子工業,,78.18,"161,000",,-0.7938,
2024/09,M2600,航運業,,1.29,"2,657",,6.6119,
2024/09,M2800,金融業(合計),,11.08,"22,818",,1.4469,
2024/09,M2900,貿易百貨,,0.36,741,,1.5879,
2024/09,M3700,運動休閒,,0.33,680,,2.7133,
2024/09,M3800,居家生活,,0.19,391,,5.5455,
2024/09,M9900,其他,,0.68,"1,400",,1.0401,
2024/09,MOTC,國內上櫃,,1.34,"2,760",,-2.2327,
2024/09,MTSE,國內上市,,96.28,"198,274",,-0.1954,
2024/09,TT99,基金總規模,,,"205,935",,,
2024/08,2303,聯電,49,1.34,"2,740",0,10.1187,TW0002303005
2024/08,2308,台達電,8,1.65,"3,389",0,-3.619,TW0002308004
2024/08,2317,鴻海,55,4.92,"10,086",0,-6.8183,TW0002317005
2024/08,2330,台積電,108,49.72,"101,927",0,1.0709,TW0002330008
2024/08,2382,廣達,12,1.54,"3,156",0,-1.6513,TW0002382009
2024/08,2454,聯發科,7,4,"8,193",0,1.6395,TW0002454006
2024/08,2881,富邦金,34,1.53,"3,141",0,4.1951,TW0002881000
2024/08,2882,國泰金,42,1.29,"2,652",0,1.7626,TW0002882008
2024/08,2891,中信金,69,1.1,"2,247",0,-8.0283,TW0002891009
2024/08,3711,日月光投控,14,1.08,"2,209",0,2.3334,TW0003711008
2024/08,M2300,電子工業,,64.24,"131,698",,1.1137,
2024/08,M2800,金融業(合計),,3.92,"8,040",,-1.1415,
2024/08,MTSE,國內上市,,68.17,"139,738",,0.3097,
2024/08,TT99,基金總規模,,,"204,997",,,
2024/07,2303,聯電,49,1.21,"2,473",0,-4.3642,TW0002303005
2024/07,2308,台達電,8,1.73,"3,516",0,6.9679,TW0002308004
2024/07,2317,鴻海,54,5.28,"10,744",0,-5.0335,TW0002317005
2024/07,2330,台積電,107,49.15,"100,100",0,-3.3125,TW0002330008
2024/07,2382,廣達,12,1.58,"3,209",0,-12.6603,TW0002382009
2024/07,2454,聯發科,7,3.96,"8,061",0,-10.9302,TW0002454006
2024/07,2881,富邦金,34,1.47,"2,997",0,14.4526,TW0002881000
2024/07,2882,國泰金,41,1.27,"2,587",0,9.4035,TW0002882008
2024/07,2886,兆豐金,50,1.06,"2,164",0,6.9308,TW0002886009
2024/07,2891,中信金,77,1.34,"2,727",0,-1.7243,TW0002891009
2024/07,M2300,電子工業,,62.9,"128,102",,-5.3369,
2024/07,M2800,金融業(合計),,5.14,"10,476",,3.2236,
2024/07,MTSE,國內上市,,68.05,"138,578",,-3.6162,
2024/07,TT99,基金總規模,,,"203,656",,,
2024/06,1101,台泥,29,0.48,"1,006",0,3.6362,TW0001101004
2024/06,1102,亞泥,10,0.21,440,0,5.5354,TW0001102002
2024/06,1216,統一,21,0.81,"1,698",0,1.625,TW0001216000
2024/06,1301,台塑,17,0.46,964,0,-11.9449,TW0001301000
2024/06,1303,南亞,21,0.49,"1,027",0,-7.331,TW0001303006
2024/06,1326,台化,15,0.37,776,0,-4.7258,TW0001326007
2024/06,1402,遠東新,13,0.22,461,0,4.29,TW0001402006
2024/06,1476,儒鴻,1,0.2,419,0,9.0721,TW0001476000
2024/06,1519,華城,1,0.23,482,0,32.3529,TW0001519007
2024/06,1590,亞德客-KY,1,0.29,608,0,-3.1372,KYG014081064
2024/06,1605,華新,12,0.21,440,0,-0.9927,TW0001605004
2024/06,2002,中鋼,52,0.57,"1,195",0,-2.7368,TW0002002003
2024/06,2105,正新,8,0.18,377,0,-15.6328,TW0002105004
2024/06,2207,和泰車,1,0.4,839,0,4.4688,TW0002207008
2024/06,2301,光寶科,9,0.44,922,0,-1.3953,TW0002301009
2024/06,2303,聯電,49,1.3,"2,726",0,1.2727,TW0002303005
2024/06,2308,台達電,8,1.57,"3,292",0,21.4338,TW0002308004
2024/06,2317,鴻海,54,5.54,"11,615",0,24.4188,TW0002317005
2024/06,2324,仁寶,18,0.3,629,0,-6.3426,TW0002324001
2024/06,2327,國巨,1,0.51,"1,069",0,13.2399,TW0002327004
2024/06,2330,台積電,107,49.38,"103,527",0,18.1093,TW0002330008
2024/06,2344,華邦電,14,0.17,356,0,2.7997,TW0002344009
2024/06,2345,智邦,2,0.58,"1,216",0,10.1193,TW0002345006
2024/06,2347,聯強,5,0.19,398,0,-9.8918,TW0002347002
2024/06,2353,宏碁,13,0.28,587,0,-8.4816,TW0002353000
2024/06,2356,英業達,12,0.31,650,0,4.2992,TW0002356003
2024/06,2357,華碩,3,0.73,"1,530",0,-2.9239,TW0002357001
2024/06,2376,技嘉,2,0.32,671,0,-3.9308,TW0002376001
