00728 第一金工業30--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2023/12,2049,上銀,161,1.64,"37,814",0.05,2.8448,TW0002049004
2023/12,2059,川湖,42,1.66,"38,275",0.04,4.6964,TW0002059003
2023/12,2108,南帝,208,0.34,"7,840",0.04,-1.5707,TW0002108008
2023/12,2330,台積電,"1,006",25.87,"596,496",0,3.3028,TW0002330008
2023/12,2360,致茂,214,1.98,"45,654",0.05,-0.9303,TW0002360005
2023/12,2395,研華,218,3.52,"81,162",0.03,5.2331,TW0002395001
2023/12,2408,南亞科,639,2.16,"49,804",0.02,4.0001,TW0002408002
2023/12,2441,超豐,200,0.53,"12,220",0.04,1.4925,TW0002441003
2023/12,2454,聯發科,438,19.26,"444,086",0.03,7.4072,TW0002454006
2023/12,2458,義隆,159,1.12,"25,824",0.05,7.2607,TW0002458007
2023/12,2474,可成,349,2.94,"67,789",0.05,2.4607,TW0002474004
2023/12,3008,大立光,36,4.54,"104,681",0.03,20.0838,TW0003008009
2023/12,3034,聯詠,165,3.7,"85,313",0.03,1.1741,TW0003034005
2023/12,3042,晶技,173,0.74,"17,063",0.06,-4.2718,TW0003042008
2023/12,3532,台勝科,64,0.47,"10,837",0.02,2.7438,TW0003532008
2023/12,3533,嘉澤,44,2.05,"47,268",0.04,15.5506,TW0003533006
2023/12,3653,健策,55,1.82,"41,965",0.04,18.6727,TW0003653002
2023/12,4961,天鈺,64,0.72,"16,601",0.05,-8.8495,TW0004961008
2023/12,5269,祥碩,20,1.54,"35,508",0.03,26.0416,TW0005269005
2023/12,6271,同欣電,108,0.74,"17,063",0.05,-6.2498,TW0006271000
2023/12,6415,矽力*-KY,145,3.14,"72,400",0.04,17.647,KYG8190F1028
2023/12,6491,晶碩,25,0.43,"9,915",0.03,-1.6127,TW0006491004
2023/12,6515,穎崴,16,0.58,"13,373",0.05,8.2582,TW0006515000
2023/12,8016,矽創,66,0.8,"18,446",0.06,-3.8062,TW0008016007
2023/12,M1200,食品工業,,1.69,"38,967",,0.8735,
2023/12,M1300,塑膠工業,,9.87,"227,577",,-2.306,
2023/12,M1400,紡織纖維,,2.41,"55,568",,-1.2198,
2023/12,M1500,電機機械,,1.64,"37,814",,1.2135,
2023/12,M1700,化學生技醫療,,2.14,"49,343",,-0.3039,
2023/12,M2100,橡膠工業,,0.34,"7,840",,-1.4344,
2023/12,M2300,電子工業,,79.88,"1,841,828",,3.8654,
2023/12,MTSE,國內上市,,97.97,"2,258,937",,2.8508,
2023/12,TT99,基金總規模,,,"2,305,744",,,
2023/11,1301,台塑,"1,621",5.63,"130,977",0.03,4.9351,TW0001301000
2023/11,1303,南亞,"1,679",4.91,"114,340",0.02,10.016,TW0001303006
2023/11,1476,儒鴻,104,2.65,"61,672",0.04,15.3697,TW0001476000
2023/11,2330,台積電,"1,060",26.28,"611,620",0,9.0738,TW0002330008
2023/11,2395,研華,229,3.48,"81,088",0.03,6.6365,TW0002395001
2023/11,2454,聯發科,461,18.71,"435,488",0.03,12.2328,TW0002454006
2023/11,2474,可成,369,3.08,"71,771",0.05,7.1625,TW0002474004
2023/11,3008,大立光,38,3.95,"92,001",0.03,15.4592,TW0003008009
2023/11,3034,聯詠,174,3.82,"88,914",0.03,12.4312,TW0003034005
2023/11,6415,矽力*-KY,153,2.79,"64,906",0.04,48.3417,KYG8190F1028
2023/11,M1300,塑膠工業,,10.54,"245,317",,6.6035,
2023/11,M1400,紡織纖維,,2.65,"61,672",,6.2089,
2023/11,M2300,電子工業,,62.12,"1,445,787",,9.9228,
2023/11,MTSE,國內上市,,75.31,"1,752,776",,8.953,
2023/11,TT99,基金總規模,,,"2,327,517",,,
2023/10,1301,台塑,"1,766",5.96,"135,982",0.03,-3.5086,TW0001301000
2023/10,1303,南亞,"1,829",4.96,"113,215",0.02,-7.057,TW0001303006
2023/10,1476,儒鴻,114,2.57,"58,596",0.04,5.5442,TW0001476000
2023/10,2330,台積電,"1,155",26.77,"610,995",0,1.1471,TW0002330008
2023/10,2360,致茂,245,2.34,"53,410",0.06,-21.0144,TW0002360005
2023/10,2395,研華,250,3.64,"83,003",0.03,-3.9132,TW0002395001
2023/10,2454,聯發科,502,18.51,"422,544",0.03,14.5579,TW0002454006
