00850 元大臺灣ESG永續--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/09,1605,華新,"1,534",0.29,"53,690",0.04,-0.4269,TW0001605004
2024/09,1717,長興,542,0.1,"18,514",0.05,8.4126,TW0001717007
2024/09,1722,台肥,415,0.13,"24,068",0.04,-3.1719,TW0001722007
2024/09,1802,台玻,792,0.08,"14,811",0.03,13.3333,TW0001802007
2024/09,2002,中鋼,"6,398",0.8,"148,112",0.04,4.0449,TW0002002003
2024/09,2049,上銀,164,0.19,"35,176",0.05,-0.9259,TW0002049004
2024/09,2105,正新,"1,036",0.29,"53,690",0.03,4.3302,TW0002105004
2024/09,2201,裕隆,339,0.11,"20,365",0.03,10.092,TW0002201001
2024/09,2204,中華,151,0.06,"11,108",0.03,-6.2262,TW0002204005
2024/09,2207,和泰車,183,0.7,"129,598",0.03,7.4244,TW0002207008
2024/09,2227,裕日車,15,0.01,"1,851",0.01,3.75,TW0002227006
2024/09,2301,光寶科,"1,209",0.65,"120,341",0.05,-7.0094,TW0002301009
2024/09,2303,聯電,"6,642",1.93,"357,319",0.05,-3.0634,TW0002303005
2024/09,2308,台達電,"1,221",2.51,"464,700",0.05,-4.7561,TW0002308004
2024/09,2317,鴻海,"6,754",6.84,"1,266,354",0.05,1.626,TW0002317005
2024/09,2324,仁寶,"2,279",0.41,"75,907",0.05,0.3015,TW0002324001
2024/09,2327,國巨,264,0.89,"164,774",0.05,-5.175,TW0002327004
2024/09,2330,台積電,"5,980",30.91,"5,722,659",0.02,1.8084,TW0002330008
2024/09,2345,智邦,299,0.86,"159,220",0.05,4.7245,TW0002345006
2024/09,2353,宏碁,"1,634",0.36,"66,650",0.05,-6.7427,TW0002353000
2024/09,2356,英業達,"1,289",0.3,"55,542",0.04,-5.4824,TW0002356003
