0053 元大電子--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/09,3014,聯陽,3,0.08,427,0,-2.7586,TW0003014007
2024/09,3015,全漢,5,0.06,320,0,-6.8536,TW0003015004
2024/09,3016,嘉晶,4,0.04,213,0,-0.6578,TW0003016002
2024/09,3017,奇鋐,4,0.46,"2,454",0,-2.6405,TW0003017000
2024/09,3019,亞光,4,0.09,480,0,-6.5573,TW0003019006
2024/09,3022,威強電,5,0.07,373,0,-4.5112,TW0003022000
2024/09,3023,信邦,3,0.18,960,0,1.1786,TW0003023008
2024/09,3026,禾伸堂,3,0.05,267,0,0.1094,TW0003026001
2024/09,3030,德律,1,0.03,160,0,-11.2853,TW0003030003
2024/09,3034,聯詠,6,0.63,"3,361",0,-4.0741,TW0003034005
2024/09,3035,智原,2,0.12,640,0,-12.5001,TW0003035002
2024/09,3036,文曄,7,0.13,694,0,-10.5935,TW0003036000
2024/09,3037,欣興,16,0.43,"2,294",0,-11.9266,TW0003037008
2024/09,3042,晶技,4,0.08,427,0,-5.2174,TW0003042008
2024/09,3044,健鼎,6,0.21,"1,120",0,-4.8429,TW0003044004
2024/09,3045,台灣大,38,0.82,"4,375",0,2.6784,TW0003045001
2024/09,3048,益登,1,0.01,53,0,-15.1135,TW0003048005
2024/09,3049,精金,15,0.03,160,0,16.0523,TW0003049003
2024/09,3059,華晶科,2,0.01,53,0,-5.6252,TW0003059002
2024/09,3062,建漢,2,0.01,53,0,-6.0518,TW0003062006
2024/09,3090,日電貿,5,0.06,320,0,-0.9585,TW0003090007
2024/09,3189,景碩,5,0.11,587,0,-7.1731,TW0003189007
2024/09,3231,緯創,32,0.6,"3,201",0,-0.4925,TW0003231007
2024/09,3376,新日興,3,0.12,640,0,-12.3894,TW0003376000
2024/09,3380,明泰,2,0.01,53,0,-2.5604,TW0003380002
2024/09,3406,玉晶光,2,0.14,747,0,-13.9824,TW0003406005
2024/09,3413,京鼎,1,0.08,427,0,1.5669,TW0003413001
2024/09,3443,創意,2,0.42,"2,241",0,-1.3451,TW0003443008
2024/09,3450,聯鈞,5,0.18,960,0,6.9163,TW0003450003
2024/09,3454,晶睿,3,0.07,373,0,0.8065,TW0003454005
2024/09,3481,群創,79,0.24,"1,280",0,2.2151,TW0003481008
2024/09,3504,揚明光,1,0.01,53,0,-6.826,TW0003504007
2024/09,3515,華擎,2,0.07,373,0,-0.4818,TW0003515003
