00713 元大台灣高息低波--201502-202502,,,,,,,,
,,,,,,,,
年月,標的碼,標的名稱,投資股數(千股),投資比率％,投資金額(千元),持股數/流通在外股數%,個股月報酬率％,ISIN
2024/09,M2500,建材營造,,1.29,"1,327,051",,-11.234,
2024/09,M2600,航運業,,2.07,"2,129,453",,6.6119,
2024/09,M2800,金融業(合計),,13.29,"13,671,707",,1.4469,
2024/09,M2900,貿易百貨,,5.89,"6,059,169",,1.5879,
2024/09,M3700,運動休閒,,1.41,"1,450,497",,2.7133,
2024/09,M9900,其他,,8.21,"8,445,802",,1.0401,
2024/09,MTSE,國內上市,,96.83,"99,611,087",,-0.1954,
2024/09,TT99,基金總規模,,,"102,872,134",,,
2024/08,1102,亞泥,"79,272",3.82,"3,575,167",2.24,8.8057,TW0001102002
2024/08,1216,統一,"106,596",9.42,"8,804,830",1.88,2.1471,TW0001216000
2024/08,2006,東和鋼鐵,"28,486",2.38,"2,227,605",3.9,6.1059,TW0002006004
2024/08,2474,可成,"23,514",5.94,"5,549,304",3.46,10.7979,TW0002474004
2024/08,2880,華南金,"173,466",4.73,"4,423,394",1.26,-2.7871,TW0002880002
2024/08,2912,統一超,"13,158",3.96,"3,703,977",1.27,4.7857,TW0002912003
2024/08,3045,台灣大,"52,940",6.34,"5,929,280",1.42,6.1613,TW0003045001
2024/08,4904,遠傳,"61,596",5.96,"5,574,438",1.71,4.9885,TW0004904008
2024/08,6176,瑞儀,"10,239",2.16,"2,022,203",2.2,10.9552,TW0006176001
2024/08,9933,中鼎,"40,550",2.17,"2,031,555",5,-6.5297,TW0009933002
2024/08,M1100,水泥工業,,3.82,"3,575,167",,-0.4505,
2024/08,M1200,食品工業,,9.42,"8,804,830",,-0.5668,
2024/08,M2000,鋼鐵工業,,2.38,"2,227,605",,-1.3287,
2024/08,M2300,電子工業,,20.4,"19,075,225",,1.1137,
2024/08,M2800,金融業(合計),,4.73,"4,423,394",,-1.1415,
2024/08,M2900,貿易百貨,,3.96,"3,703,977",,0.4148,
2024/08,M9900,其他,,2.17,"2,031,555",,-2.3615,
2024/08,MTSE,國內上市,,46.9,"43,841,753",,0.3097,
2024/08,TT99,基金總規模,,,"93,483,855",,,
2024/07,1102,亞泥,"70,730",3.43,"2,931,759",1.99,-0.7186,TW0001102002
2024/07,1216,統一,"99,691",9.78,"8,364,075",1.75,3.1979,TW0001216000
2024/07,2006,東和鋼鐵,"24,866",2.14,"1,832,624",3.41,5.8908,TW0002006004
2024/07,2474,可成,"22,650",5.64,"4,824,450",3.33,-6.1675,TW0002474004
2024/07,2880,華南金,"162,134",5.26,"4,499,219",1.19,5.1139,TW0002880002
2024/07,2912,統一超,"11,774",3.82,"3,267,285",1.13,1.4626,TW0002912003
2024/07,3045,台灣大,"48,177",5.95,"5,082,674",1.29,2.7346,TW0003045001
2024/07,4904,遠傳,"55,964",5.64,"4,824,097",1.55,6.687,TW0004904008
2024/07,6176,瑞儀,"10,239",2.13,"1,822,542",2.2,-6.0687,TW0006176001
2024/07,9933,中鼎,"37,919",2.38,"2,032,458",4.68,5.2104,TW0009933002
2024/07,M1100,水泥工業,,3.43,"2,931,759",,-1.2123,
2024/07,M1200,食品工業,,9.78,"8,364,075",,2.3292,
2024/07,M2000,鋼鐵工業,,2.14,"1,832,624",,-2.4315,
2024/07,M2300,電子工業,,19.36,"16,553,762",,-5.3369,
2024/07,M2800,金融業(合計),,5.26,"4,499,219",,3.2236,
2024/07,M2900,貿易百貨,,3.82,"3,267,285",,3.308,
2024/07,M9900,其他,,2.38,"2,032,458",,3.4503,
2024/07,MTSE,國內上市,,46.18,"39,481,182",,-3.6162,
2024/07,TT99,基金總規模,,,"85,487,508",,,
2024/06,1102,亞泥,"63,417",3.52,"2,780,851",1.79,5.5354,TW0001102002
2024/06,1215,卜蜂,"14,003",1.87,"1,477,327",4.75,1.8834,TW0001215002
2024/06,1216,統一,"88,622",9.12,"7,204,932",1.56,1.625,TW0001216000
